time,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-03-12 04:10:51.492 UTC,125,3162189,1624,16336,0,0,23,3,0.13043478,0,0,0,0,0,0,0,3,3,2,0,2,1,4,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489291850954,3145728,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,0,15,0,2048,1,0,0,0,0,364544,34,0,0,0,0,0,0,0,0,1,16,14838976,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-12 04:11:51.499 UTC,125,3237165,1752,89392,1920,0,30,4,0.13333334,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489291850954,3145728,0,0,0,33,0,0,0,1,0,0,0,3,0,0,0,0,33,1,0,0,0,0,0,8,124536,42,0,0,0,0,0,0,0,0,1,9,21776280,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-12 04:12:51.509 UTC,125,3320909,1752,171504,3552,0,22,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489291850954,3145728,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,19,1,0,0,0,0,0,9,119997,28,0,0,0,0,0,0,0,0,0,0,24542088,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-12 04:13:51.518 UTC,125,3435957,1752,284792,5312,0,23,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489291850954,3145728,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,22,1,0,0,0,0,0,11,157363,33,0,0,0,0,0,0,0,0,0,0,28006896,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-12 04:14:51.527 UTC,125,3436037,1752,284792,5392,0,1,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489291850954,3145728,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,2048,1,0,0,0,0,0,0,0,0,0,0,29240848,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-12 04:15:51.533 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489291850954,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29416104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-12 04:46:32.409 UTC,125,3162189,1624,16336,0,0,23,3,0.13043478,0,0,0,0,0,0,0,3,3,2,0,2,1,4,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489293991846,3145728,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,0,15,0,2048,1,0,0,0,0,364544,34,0,0,0,0,0,0,0,0,1,18,15796600,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-12 04:49:22.415 UTC,125,3162189,1624,16336,0,0,23,3,0.13043478,0,0,0,0,0,0,0,3,3,2,0,2,1,4,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489294161911,3145728,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,0,15,0,2048,1,0,0,0,0,364544,34,0,0,0,0,0,0,0,0,1,14,12618000,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-12 04:49:47.351 UTC,125,3162189,1624,16336,0,0,23,3,0.13043478,0,0,0,0,0,0,0,3,3,2,0,2,1,4,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489294186842,3145728,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,0,15,0,2048,1,0,0,0,0,364544,34,0,0,0,0,0,0,0,0,1,10,14764736,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-12 04:50:47.359 UTC,125,3166829,1752,20416,560,0,11,1,0.09090909,0,0,0,0,0,0,0,4,4,0,0,3,1,5,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489294186842,3145728,0,0,0,9,0,0,0,1,0,0,0,3,0,0,0,0,9,1,0,0,0,0,0,0,20480,10,0,0,0,0,0,0,0,0,0,0,17268592,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-12 04:51:26.669 UTC,125,3162189,1624,16336,0,0,23,3,0.13043478,0,0,0,0,0,0,0,3,3,2,0,2,1,4,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489294286165,3145728,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,0,15,0,2048,1,0,0,0,0,364544,34,0,0,0,0,0,0,0,0,1,12,13741752,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-12 05:10:51.141 UTC,125,3162189,1624,16336,0,0,23,3,0.13043478,0,0,0,0,0,0,0,3,3,2,0,2,1,4,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489295450596,3145728,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,0,15,0,2048,1,0,0,0,0,364544,34,0,0,0,0,0,0,0,0,1,14,13757840,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 18:07:46.186 UTC,125,3162189,1624,16336,0,0,23,3,0.13043478,0,0,0,0,0,0,0,3,3,2,0,2,1,4,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428465594,3145728,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,0,15,0,2048,1,0,0,0,0,364544,34,0,0,0,0,0,0,0,0,1,9,12759968,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 18:08:07.500 UTC,125,3162189,1624,16336,0,0,23,3,0.13043478,0,0,0,0,0,0,0,3,3,2,0,2,1,4,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428487027,3145728,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,0,15,0,2048,1,0,0,0,0,364544,34,0,0,0,0,0,0,0,0,1,10,13761592,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 18:08:31.427 UTC,125,3162189,1624,16336,0,0,23,3,0.13043478,0,0,0,0,0,0,0,3,3,2,0,2,1,4,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,0,15,0,2048,1,0,0,0,0,364544,34,0,0,0,0,0,0,0,0,1,9,12718784,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 18:09:31.431 UTC,125,3436037,1752,284792,5392,0,76,4,0.05263158,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,73,67,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,75,0,0,0,1,0,0,0,3,0,0,0,0,75,1,0,0,0,0,0,28,403944,104,0,0,0,0,0,0,0,0,1,8,26770664,2,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 18:10:31.438 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26770664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 18:11:31.440 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26945944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 18:12:31.446 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27121232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 18:13:31.453 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27296496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 19:03:15.044 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27296496,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 19:04:15.046 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27471776,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 19:05:15.048 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27647080,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 19:06:15.053 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27822344,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 19:07:15.057 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27822344,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 19:08:15.065 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27997624,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 19:09:15.072 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28181176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 19:10:15.074 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28181176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-13 19:11:15.081 UTC,125,3436037,1752,284792,5392,0,0,0,0.0,0,0,0,0,0,0,0,7,7,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261474,2,0,256688,0,0,0,0,0,0,98,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489428510974,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28356480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
